,Name,AuthorId,Rank,NormalizedName,LastKnownAffiliationId,PaperCount,CitationCount,Unknown,CreateDate
2,Guo Xu,2859333053.0,21119.0,guo xu,,1.0,1.0,1.0,2018-07-19
2,Guo Xu,2859585948.0,21110.0,guo xu,,1.0,1.0,1.0,2018-07-19
2,Guo Xu,2859759110.0,20996.0,x u guo,47720641.0,1.0,1.0,2.0,2018-07-19
2,Guo Xu,2860334982.0,19110.0,guo xu,,5.0,5.0,3.0,2018-07-19
2,Guo Xu,2861928244.0,21037.0,guo xu,,1.0,1.0,1.0,2018-07-19
2,Guo Xu,2868137907.0,21117.0,guo xu,,1.0,1.0,1.0,2018-07-19
2,Guo Xu,2868286602.0,20454.0,guo xu,,2.0,2.0,1.0,2018-07-19
2,Guo Xu,2868909095.0,21226.0,guo xu,,1.0,1.0,0.0,2018-07-19
2,Guo Xu,2869862037.0,21226.0,guo xu,,1.0,1.0,0.0,2018-07-19
2,Guo Xu,2869985157.0,21090.0,guo xu,,1.0,1.0,1.0,2018-07-19
2,Guo Xu,2871900223.0,20709.0,guo xu,,1.0,1.0,2.0,2018-07-19
2,Guo Xu,2872361012.0,21226.0,guo xu,,1.0,1.0,0.0,2018-07-19
2,Guo Xu,2874587321.0,21226.0,guo xu,,1.0,1.0,0.0,2018-07-19
2,Guo Xu,2874727481.0,21226.0,guo xu,,1.0,1.0,0.0,2018-07-19
2,Guo Xu,2874915417.0,21226.0,guo xu,,1.0,1.0,0.0,2018-07-19
2,Guo Xu,2878021156.0,21226.0,guo xu,,1.0,1.0,0.0,2018-07-19
2,Guo Xu,2878320508.0,20997.0,guo xu,,1.0,1.0,2.0,2018-07-19
2,Guo Xu,2879205234.0,20888.0,guo xu,,1.0,1.0,1.0,2018-07-19
2,Guo Xu,2880516943.0,21226.0,guo xu,,1.0,1.0,0.0,2018-07-19
2,Guo Xu,2881775939.0,21163.0,guo xu,,1.0,1.0,1.0,2018-07-19
2,Guo Xu,2882733310.0,19449.0,guo xu,,1.0,1.0,16.0,2018-07-19
2,Guo Xu,2884861675.0,21092.0,guo xu,3124059619.0,1.0,1.0,8.0,2018-08-03
2,Guo Xu,2895925029.0,20186.0,xu guo,19820366.0,2.0,2.0,7.0,2018-10-26
2,Guo Xu,2902752625.0,21061.0,guo xu,1288882113.0,1.0,1.0,3.0,2018-12-11
2,Guo Xu,2904323413.0,19820.0,guo xu,,4.0,4.0,2.0,2018-12-22
2,Guo Xu,2910672502.0,18787.0,guo xu,66867065.0,6.0,6.0,111.0,2019-01-25
2,Guo Xu,2924910422.0,21097.0,guo xu,1338124936.0,1.0,1.0,6.0,2019-04-01
2,Guo Xu,2925961226.0,21226.0,guo xu,,1.0,1.0,0.0,2019-04-11
2,Guo Xu,2926577156.0,21226.0,guo xu,,1.0,1.0,0.0,2019-04-11
2,Guo Xu,2926698958.0,21102.0,guo xu,,1.0,1.0,1.0,2019-04-11
2,Guo Xu,2926730706.0,20931.0,guo xu,,1.0,1.0,2.0,2019-04-11
2,Guo Xu,2927575134.0,21226.0,guo xu,,1.0,1.0,0.0,2019-04-11
2,Guo Xu,2927809416.0,21226.0,guo xu,,1.0,1.0,0.0,2019-04-11
2,Guo Xu,2929418939.0,21226.0,guo xu,,1.0,1.0,0.0,2019-04-11
2,Guo Xu,2929498465.0,21052.0,guo xu,,1.0,1.0,1.0,2019-04-11
2,Guo Xu,2930106055.0,17333.0,xu guo,17442442.0,36.0,35.0,38.0,2019-04-11
2,Guo Xu,2930593712.0,21226.0,guo xu,,1.0,1.0,0.0,2019-04-11
2,Guo Xu,2930594133.0,21226.0,guo xu,,1.0,1.0,0.0,2019-04-11
2,Guo Xu,2930831026.0,21226.0,guo xu,,1.0,1.0,0.0,2019-04-11
2,Guo Xu,2931271697.0,21226.0,guo xu,,1.0,1.0,0.0,2019-04-11
2,Guo Xu,2931417833.0,21147.0,guo xu,,1.0,1.0,1.0,2019-04-11
2,Guo Xu,2931599590.0,21226.0,guo xu,,1.0,1.0,0.0,2019-04-11
2,Guo Xu,2931640875.0,21226.0,guo xu,,1.0,1.0,0.0,2019-04-11
2,Guo Xu,2931800442.0,21226.0,guo xu,,1.0,1.0,0.0,2019-04-11
2,Guo Xu,2933169770.0,21226.0,guo xu,,1.0,1.0,0.0,2019-04-11
2,Guo Xu,2933246275.0,21226.0,guo xu,,1.0,1.0,0.0,2019-04-11
2,Guo Xu,2934516089.0,21226.0,guo xu,,1.0,1.0,0.0,2019-04-11
2,Guo Xu,2934919237.0,21226.0,guo xu,,1.0,1.0,0.0,2019-04-11
2,Guo Xu,2935268948.0,20931.0,guo xu,,1.0,1.0,1.0,2019-04-11
2,Guo Xu,2937609176.0,21226.0,guo xu,,1.0,1.0,0.0,2019-04-25
2,Guo Xu,2940079146.0,20265.0,guo xu,139660479.0,2.0,2.0,6.0,2019-04-25
2,Guo Xu,2946254997.0,20449.0,xu guo,21945476.0,2.0,2.0,5.0,2019-05-29
2,Guo Xu,2956229097.0,21226.0,guo xu,,1.0,1.0,0.0,2019-07-23
2,Guo Xu,2956415613.0,20673.0,guo xu,,1.0,1.0,3.0,2019-07-23
2,Guo Xu,2957109652.0,21226.0,guo xu,,1.0,1.0,0.0,2019-07-23
2,Guo Xu,2957319766.0,21226.0,guo xu,,1.0,1.0,0.0,2019-07-23
2,Guo Xu,2957554562.0,21226.0,guo xu,,1.0,1.0,0.0,2019-07-23
2,Guo Xu,2957791745.0,21226.0,guo xu,,1.0,1.0,0.0,2019-07-23
2,Guo Xu,2957863596.0,20931.0,guo xu,,1.0,1.0,1.0,2019-07-23
2,Guo Xu,2958448597.0,21226.0,guo xu,,1.0,1.0,0.0,2019-07-23
2,Guo Xu,2959872542.0,21226.0,guo xu,,1.0,1.0,0.0,2019-07-23
2,Guo Xu,2960028805.0,21226.0,guo xu,,1.0,1.0,0.0,2019-07-23
2,Guo Xu,2960050107.0,21226.0,guo xu,,1.0,1.0,0.0,2019-07-23
2,Guo Xu,2960459304.0,21226.0,guo xu,,1.0,1.0,0.0,2019-07-23
2,Guo Xu,2960732662.0,21226.0,guo xu,,1.0,1.0,0.0,2019-07-23
2,Guo Xu,2961471398.0,21226.0,guo xu,,1.0,1.0,0.0,2019-07-23
2,Guo Xu,2961804537.0,21226.0,guo xu,,1.0,1.0,0.0,2019-07-23
2,Guo Xu,2961808621.0,21226.0,guo xu,,1.0,1.0,0.0,2019-07-23
2,Guo Xu,2962393041.0,21226.0,guo xu,,1.0,1.0,0.0,2019-07-23
2,Guo Xu,2962406569.0,21226.0,guo xu,,1.0,1.0,0.0,2019-07-23
2,Guo Xu,2967291838.0,21226.0,guo xu,,1.0,1.0,0.0,2019-08-22
2,Guo Xu,2975235970.0,21226.0,guo xu,,1.0,1.0,0.0,2019-10-03
2,Guo Xu,3004368658.0,21226.0,guo xu,,1.0,1.0,0.0,2020-02-07
2,Guo Xu,3009127030.0,20964.0,guo xu,134687103.0,1.0,1.0,16.0,2020-03-13
2,Guo Xu,3015599440.0,21226.0,guo xu,,1.0,1.0,0.0,2020-04-17
2,Guo Xu,3017518652.0,21156.0,guo xu,,1.0,1.0,1.0,2020-05-01
2,Guo Xu,3018557478.0,21226.0,guo xu,19268510.0,1.0,1.0,0.0,2020-05-01
2,Guo Xu,3018680252.0,21109.0,guo xu,,1.0,1.0,1.0,2020-05-01
2,Guo Xu,3019318041.0,19236.0,guo xu,,7.0,7.0,2.0,2020-05-01
2,Guo Xu,3020694199.0,21226.0,guo xu,,1.0,1.0,0.0,2020-05-01
2,Guo Xu,3034029994.0,19605.0,xu guo,,5.0,5.0,1.0,2020-06-12
2,Guo Xu,3034733403.0,20475.0,xu guo,156144747.0,2.0,2.0,5.0,2020-06-19
2,Guo Xu,3036514342.0,21226.0,guo xu,,1.0,1.0,0.0,2020-06-25
2,Guo Xu,3039958392.0,21226.0,guo xu,,1.0,1.0,0.0,2020-07-10
