Unnamed: 0,Name,AuthorId,Rank,NormalizedName,LastKnownAffiliationId,PaperCount,CitationCount,Unknown,CreateDate
121,Andrea Galeotti,1945696894.0,15775.0,andrea galeotti,61544103.0,85.0,58.0,1585.0,2016-06-24
124,Kjetil Storesletten,220486011.0,14493.0,kjetil storesletten,184942183.0,133.0,73.0,5297.0,2016-06-24
125,G. Violante,2139359377.0,19162.0,g violante,,4.0,4.0,34.0,2016-06-24
127,Uta Schoenberg,3122691493.0,19256.0,uta schoenberg,5388228.0,6.0,4.0,12.0,2021-02-01
129,Vincent Sterk,2001617216.0,16857.0,vincent sterk,45129253.0,40.0,23.0,365.0,2016-06-24
130,Nir Jaimovich,2135271511.0,15277.0,nir jaimovich,202697423.0,90.0,50.0,2975.0,2016-06-24
131,Jeanne Hagenbach,603970784.0,17247.0,jeanne hagenbach,142476485.0,26.0,14.0,166.0,2016-06-24
132,D. Fudenberg,2597622003.0,16259.0,d fudenberg,97018004.0,40.0,37.0,1432.0,2017-04-07
133,Juliane Begenau,1923429557.0,16788.0,juliane begenau,97018004.0,35.0,20.0,256.0,2016-06-24
134,Denis Gromb,108790722.0,14708.0,denis gromb,83860666.0,71.0,38.0,3682.0,2016-06-24
135,Luis Garicano,156489535.0,14631.0,luis garicano,909854389.0,145.0,87.0,4594.0,2016-06-24
136,R. J. Smith,2579568494.0,18689.0,r j smith,,2.0,2.0,48.0,2017-01-26
138,Antonio Penta,2041988644.0,17071.0,antonio penta,71267560.0,40.0,36.0,289.0,2016-06-24
139,Fabian Waldinger,2216870755.0,16668.0,fabian waldinger,39555362.0,40.0,27.0,733.0,2016-06-24
140,Guy Michaels,2132017255.0,15691.0,guy michaels,909854389.0,81.0,44.0,2082.0,2016-06-24
141,Bruno Biais,702925362.0,14450.0,bruno biais,83860666.0,177.0,123.0,6228.0,2016-06-24
143,Emi Nakamura,2339965639.0,20408.0,emi nakamura,173009982.0,2.0,2.0,7.0,2016-06-24
145,Ian Martin,2260653231.0,20389.0,ian martin,,2.0,2.0,2.0,2016-06-24
147,Ilan Kremer,2034032703.0,15648.0,ilan kremer,39555362.0,66.0,39.0,1857.0,2016-06-24
148,J. Dow,3013399229.0,20482.0,j dow,,2.0,2.0,1.0,2020-04-03
149,Antonio Ciccone,2125654297.0,14090.0,antonio ciccone,170486558.0,123.0,65.0,7349.0,2016-06-24
151,Xavier Jaravel,2410796879.0,16588.0,xavier jaravel,909854389.0,63.0,44.0,545.0,2016-06-24
152,Sylvain Chassang,2798296736.0,19870.0,sylvain chassang,97018004.0,2.0,2.0,11.0,2018-05-07
153,Pinelopi Koujianou Goldberg,2194720107.0,13996.0,pinelopi koujianou goldberg,32971472.0,121.0,57.0,8406.0,2016-06-24
155,H. S. Shin,2701814434.0,20445.0,h s shin,,2.0,2.0,4.0,2017-06-30
156,Johannes Abeler,1929597506.0,16038.0,johannes abeler,40120149.0,42.0,25.0,1567.0,2016-06-24
157,Dave Donaldson,2162818368.0,15682.0,dave donaldson,63966007.0,64.0,34.0,2115.0,2016-06-24
159,Arnaud Costinot,70347822.0,14951.0,arnaud costinot,63966007.0,100.0,46.0,3009.0,2016-06-24
160,Ilya Segal,2164412777.0,14779.0,ilya segal,97018004.0,78.0,58.0,4303.0,2016-06-24
162,Christopher Bowdler,2265216273.0,17069.0,christopher bowdler,40120149.0,41.0,28.0,305.0,2016-06-24
163,Francesca Cornelli,37447337.0,15265.0,francesca cornelli,61544103.0,53.0,31.0,2314.0,2016-06-24
164,Erik Eyster,2134236012.0,16987.0,erik eyster,909854389.0,41.0,23.0,450.0,2016-06-24
165,Marciano Siniscalchi,2302599857.0,15685.0,marciano siniscalchi,111979921.0,53.0,33.0,1649.0,2016-06-24
166,Martin Weidner,2571804112.0,20032.0,martin weidner,,3.0,2.0,2.0,2017-01-26
168,Aviv Nevo,2116543868.0,14627.0,aviv nevo,79576946.0,107.0,62.0,5054.0,2016-06-24
169,Canice Prendergast,2130338547.0,14453.0,canice prendergast,40347166.0,62.0,43.0,6884.0,2016-06-24
171,Kurt Mitman,3187875896.0,18494.0,kurt mitman,1325290502.0,3.0,3.0,35.0,2021-08-16
172,Camille Landais,1990642135.0,15764.0,camille landais,909854389.0,127.0,83.0,1196.0,2016-06-24
175,Catherine M. Thomas,2097872672.0,17718.0,catherine m thomas,190082696.0,7.0,7.0,301.0,2016-06-24
177,John Hassler,2940064690.0,15257.0,john hassler,161593684.0,154.0,105.0,1706.0,2019-04-25
178,Balázs Szentes,2303016330.0,16374.0,balazs szentes,909854389.0,52.0,38.0,910.0,2016-06-24
179,Abhinay Muthoo,2043746539.0,15422.0,abhinay muthoo,39555362.0,71.0,48.0,2213.0,2016-06-24
181,Fabrizio Zilibotti,2798879904.0,19572.0,fabrizio zilibotti,,5.0,5.0,5.0,2018-05-07
182,Kiminori Matsuyama,2134040394.0,14459.0,kiminori matsuyama,111979921.0,136.0,91.0,5282.0,2016-06-24
184,Jakub Steiner,2153140563.0,16618.0,jakub steiner,202697423.0,67.0,46.0,330.0,2016-06-24
185,Marko Terviö,297425936.0,15948.0,marko tervio,9927081.0,49.0,36.0,1299.0,2016-06-24
186,Bård Harstad,2166406133.0,16234.0,bard harstad,184942183.0,75.0,43.0,998.0,2016-06-24
188,J. Thomas,2423074934.0,20128.0,j thomas,,3.0,3.0,0.0,2016-06-24
189,J. Cochrane,2634676385.0,19687.0,j cochrane,,2.0,2.0,11.0,2017-06-30
190,Martin Pesendorfer,1968337728.0,15413.0,martin pesendorfer,909854389.0,46.0,26.0,1937.0,2016-06-24
191,Andreas Moxnes,2033977631.0,16092.0,andreas moxnes,184942183.0,52.0,31.0,740.0,2016-06-24
192,John Van Reenen,2118787236.0,13109.0,john van reenen,63966007.0,629.0,407.0,26141.0,2016-06-24
193,Alessandro Gavazza,291159879.0,16497.0,alessandro gavazza,909854389.0,67.0,31.0,590.0,2016-06-24
195,Swati Dhingra,2547199546.0,18581.0,swati dhingra,876193797.0,6.0,6.0,114.0,2016-11-11
196,Imran Rasul,2216985776.0,14538.0,imran rasul,45129253.0,208.0,133.0,5020.0,2016-06-24
197,J. Vickers,2223567927.0,19371.0,j vickers,,3.0,3.0,14.0,2016-06-24
199,Martin Oehmke,2139023585.0,16164.0,martin oehmke,909854389.0,40.0,20.0,1122.0,2016-06-24
200,Pierre Yared,1945341796.0,15386.0,pierre yared,78577930.0,104.0,53.0,2392.0,2016-06-24
201,David Martimort,2656917158.0,18600.0,david martimort,2800828884.0,12.0,12.0,20.0,2017-06-30
203,Dennis Kristensen,2146983377.0,15572.0,dennis kristensen,45129253.0,101.0,60.0,1600.0,2016-06-24
205,David S. Lee,2139117585.0,17411.0,david s lee,192454743.0,14.0,14.0,183.0,2016-06-24
207,Amil Dasgupta,2122549280.0,15858.0,amil dasgupta,909854389.0,73.0,39.0,1507.0,2016-06-24
208,Orazio Attanasio,3170618842.0,19142.0,orazio attanasio,,8.0,8.0,1.0,2021-06-22
209,Francesco Decarolis,42261075.0,16305.0,francesco decarolis,71209653.0,103.0,60.0,426.0,2016-06-24
210,Alessandro Pavan,2155930225.0,18566.0,alessandro pavan,,10.0,5.0,23.0,2016-06-24
211,Narayana R. Kocherlakota,2252465130.0,13969.0,narayana r kocherlakota,5388228.0,386.0,213.0,6223.0,2016-06-24
214,Eduardo Perez-Richet,270469976.0,17723.0,eduardo perezrichet,205092303.0,24.0,14.0,122.0,2016-06-24
215,Federica Romei,2048530889.0,18094.0,federica romei,180242103.0,16.0,8.0,75.0,2016-06-24
216,G. Bertola,2689443203.0,20431.0,g bertola,142444530.0,2.0,2.0,7.0,2017-06-30
219,David Yanagizawa-Drott,2039376829.0,16632.0,david yanagizawadrott,202697423.0,44.0,30.0,848.0,2016-06-24
220,H. Uhlig,2035834820.0,17578.0,h uhlig,149899117.0,2.0,2.0,122.0,2016-06-24
221,Victoria Vanasco,2344893805.0,17347.0,victoria vanasco,42134832.0,36.0,20.0,84.0,2016-06-24
222,Stefanie Stantcheva,2501900208.0,15700.0,stefanie stantcheva,136199984.0,108.0,51.0,1560.0,2016-08-23
223,Rema Hanna,2131415545.0,15140.0,rema hanna,136199984.0,113.0,69.0,3537.0,2016-06-24
224,Frederic Vermeulen,2048598911.0,15360.0,frederic vermeulen,99464096.0,175.0,113.0,1578.0,2016-06-24
225,Francesco Caselli,2122695134.0,14260.0,francesco caselli,909854389.0,107.0,65.0,6832.0,2016-06-24
226,A. Banerjee,3050623906.0,20001.0,a banerjee,,2.0,2.0,10.0,2020-08-24
227,Alex Gershkov,210822948.0,16370.0,alex gershkov,197251160.0,60.0,38.0,686.0,2016-06-24
230,Emily Breza,2058859419.0,16708.0,emily breza,136199984.0,65.0,40.0,338.0,2016-06-24
231,Per Krusell,3167422766.0,20533.0,per krusell,,2.0,2.0,0.0,2021-06-22
232,Michele Piccione,2692379686.0,18354.0,michele piccione,861853513.0,17.0,17.0,10.0,2017-06-30
233,Manuel Arellano,2492562382.0,19701.0,manuel arellano,2800748248.0,2.0,2.0,60.0,2016-08-23
235,Noam Yuchtman,2500378129.0,16266.0,noam yuchtman,95457486.0,72.0,39.0,953.0,2016-08-23
236,Stijn Van Nieuwerburgh,1129793547.0,14537.0,stijn van nieuwerburgh,78577930.0,228.0,128.0,6081.0,2016-06-24
238,Jaume Ventura,2170717795.0,14618.0,jaume ventura,170486558.0,124.0,59.0,3840.0,2016-06-24
239,Alexander Wolitzky,2061238106.0,16849.0,alexander wolitzky,63966007.0,45.0,33.0,515.0,2016-06-24
240,Elias Papaioannou,1842186836.0,15125.0,elias papaioannou,61544103.0,115.0,57.0,3482.0,2016-06-24
241,Gregory Thwaites,2237613168.0,16531.0,gregory thwaites,909854389.0,68.0,36.0,573.0,2016-06-24
242,Burton Hollifield,1548136115.0,15576.0,burton hollifield,74973139.0,86.0,51.0,1872.0,2016-06-24
243,M. Cripps,2485149905.0,20073.0,m cripps,2800722420.0,3.0,3.0,3.0,2016-08-23
245,Stéphane Bonhomme,2113020548.0,16131.0,stephane bonhomme,40347166.0,85.0,50.0,1066.0,2016-06-24
250,Dimitri Vayanos,172070303.0,14114.0,dimitri vayanos,909854389.0,128.0,73.0,5758.0,2016-06-24
251,Mar Reguant,1857706295.0,16733.0,mar reguant,111979921.0,41.0,23.0,535.0,2016-06-24
252,R. Porter,2684153923.0,20128.0,r porter,118347636.0,3.0,3.0,0.0,2017-06-30
253,Bryan Graham,2216279746.0,16991.0,bryan graham,91045830.0,12.0,10.0,436.0,2016-06-24
256,C. Harris,3176041923.0,20533.0,c harris,,2.0,2.0,0.0,2021-07-05
257,M. Armstrong,2784361968.0,20014.0,m armstrong,197604219.0,2.0,2.0,12.0,2018-02-02
260,Anna Mikusheva,1990793873.0,16876.0,anna mikusheva,63966007.0,38.0,24.0,420.0,2016-06-24
263,G. Mailath,3062417998.0,19808.0,g mailath,,2.0,2.0,17.0,2020-08-24
265,Debraj Ray,3167509631.0,19544.0,debraj ray,196608512.0,4.0,4.0,18.0,2021-06-22
266,Marina Halac,2011811955.0,16843.0,marina halac,32971472.0,40.0,20.0,490.0,2016-06-24
267,M. Piccione,3008743763.0,20533.0,m piccione,,2.0,2.0,0.0,2020-03-06
268,Terri Kneeland,2724805924.0,18685.0,terri kneeland,45129253.0,8.0,6.0,72.0,2017-07-14
269,Valentina Corradi,240781531.0,15183.0,valentina corradi,28290843.0,149.0,109.0,2415.0,2016-06-24
270,Thomas Mariotti,2099917298.0,15320.0,thomas mariotti,17866349.0,102.0,63.0,1789.0,2016-06-24
272,Stephen Morris,2133699262.0,19273.0,stephen morris,200813526.0,4.0,2.0,19.0,2016-06-24
274,Philippe Jehiel,152288754.0,14493.0,philippe jehiel,45129253.0,190.0,121.0,4034.0,2016-06-24
276,Mike Elsby,2579635227.0,19703.0,mike elsby,,2.0,2.0,22.0,2017-01-26
277,Timothy Besley,523865281.0,12745.0,timothy besley,909854389.0,459.0,330.0,30371.0,2016-06-24
278,M. Meyer,2151826721.0,19516.0,m meyer,181369854.0,4.0,4.0,16.0,2016-06-24
281,Ian Tonks,1967221115.0,15482.0,ian tonks,36234482.0,160.0,132.0,1807.0,2016-06-24
286,Felix Kubler,2011654080.0,15255.0,felix kubler,202697423.0,166.0,102.0,1603.0,2016-06-24
287,Fuhito Kojima,2106979722.0,15501.0,fuhito kojima,97018004.0,89.0,68.0,2262.0,2016-06-24
288,Georg Weizsäcker,279529157.0,15829.0,georg weizsacker,39343248.0,68.0,38.0,1328.0,2016-06-24
291,K. Schmidt,2561419890.0,18832.0,k schmidt,1118541.0,2.0,2.0,199.0,2017-01-06
293,Matthias Doepke,2248365876.0,19534.0,matthias doepke,142262071.0,3.0,2.0,15.0,2016-06-24
294,Luca Fornaro,2734834931.0,16959.0,luca fornaro,170486558.0,38.0,20.0,315.0,2017-07-21
296,David Myatt,1978331266.0,18043.0,david myatt,,13.0,4.0,46.0,2016-06-24
297,Bent Nielsen,2139043384.0,15153.0,bent nielsen,40120149.0,145.0,104.0,2274.0,2016-06-24
298,Thomas Le Barbanchon,162688134.0,16263.0,thomas le barbanchon,71209653.0,69.0,41.0,562.0,2016-06-24
299,Ann Law,2764385481.0,17848.0,ann law,183935753.0,3.0,3.0,304.0,2017-10-27
300,Dirk Krueger,2305374786.0,14241.0,dirk krueger,79576946.0,189.0,101.0,5145.0,2016-06-24
304,Joachim Freyberger,2012169871.0,17561.0,joachim freyberger,135310074.0,24.0,15.0,212.0,2016-06-24
305,Johannes Stroebel,3018850254.0,19594.0,johannes stroebel,8204097.0,4.0,4.0,12.0,2020-05-01
307,Shengxing Zhang,2867637356.0,19164.0,shengxing zhang,,2.0,2.0,11.0,2018-07-19
308,S. Morris,2196983111.0,18687.0,s morris,1307034911.0,8.0,6.0,56.0,2016-06-24
310,Peter Arcidiacono,2149600978.0,14984.0,peter arcidiacono,1321305853.0,131.0,84.0,3139.0,2016-06-24
311,Magne Mogstad,2909849576.0,20533.0,magne mogstad,,2.0,2.0,0.0,2019-01-25
312,Maitreesh Ghatak,1780997049.0,14542.0,maitreesh ghatak,909854389.0,180.0,127.0,6198.0,2016-06-24
313,C. Meghir,3174611795.0,19617.0,c meghir,,5.0,5.0,0.0,2021-07-05
316,Francesca Molinari,2163884724.0,16018.0,francesca molinari,205783295.0,80.0,44.0,1269.0,2016-06-24
318,Joshua Schwartzstein,1822472038.0,16797.0,joshua schwartzstein,136199984.0,29.0,21.0,751.0,2016-06-24
319,Christopher Wallace,2893026166.0,20221.0,christopher wallace,133999245.0,2.0,2.0,10.0,2018-10-05
322,Jon Steinsson,677460149.0,15113.0,jon steinsson,78577930.0,83.0,41.0,3149.0,2016-06-24
323,Hyun Song Shin,3216557742.0,20496.0,shin hyun song,,2.0,1.0,1.0,2021-12-06
324,Francisco Buera,3177260599.0,19809.0,francisco buera,232641801.0,3.0,3.0,5.0,2021-07-05
325,A. Banerji,2976686906.0,18334.0,a banerji,136199984.0,15.0,15.0,50.0,2019-10-03
326,Martin Cripps,2158697556.0,18835.0,martin cripps,57030419.0,8.0,7.0,53.0,2016-06-24
327,M. Coles,3073633764.0,20533.0,m coles,,2.0,2.0,0.0,2020-08-24
328,Rohit Rahi,2137603084.0,16419.0,rohit rahi,909854389.0,46.0,23.0,613.0,2016-06-24
329,Toru Kitagawa,2106797131.0,19010.0,toru kitagawa,,6.0,4.0,11.0,2016-06-24
331,James Dow,2162596180.0,19183.0,james dow,107603542.0,3.0,3.0,26.0,2016-06-24
332,Teodora Boneva,3217430638.0,19911.0,teodora boneva,135140700.0,2.0,2.0,20.0,2021-12-06
333,Patrick Kline,2343353932.0,15058.0,patrick kline,95457486.0,97.0,45.0,3722.0,2016-06-24
334,Christoph Rothe,2274789290.0,16680.0,christoph rothe,177802217.0,56.0,32.0,569.0,2016-06-24
336,Matteo Maggiori,823552993.0,15880.0,matteo maggiori,97018004.0,58.0,28.0,1046.0,2016-06-24
337,Guillaume Plantin,207863575.0,15503.0,guillaume plantin,17866349.0,106.0,69.0,1721.0,2016-06-24
338,Jonathan Levin,2526172747.0,14416.0,jonathan levin,97018004.0,153.0,93.0,6011.0,2016-10-07
340,G. Ridder,2773225534.0,20533.0,g ridder,865915315.0,2.0,2.0,0.0,2017-12-22
341,Philipp Schmidt-Dengler,235685803.0,16451.0,philipp schmidtdengler,129774422.0,53.0,36.0,604.0,2016-06-24
343,N. Shephard,3187510058.0,20397.0,n shephard,179059509.0,2.0,2.0,4.0,2021-08-16
344,Manuel Amador,2793145738.0,18362.0,manuel amador,36258959.0,15.0,15.0,16.0,2018-03-29
345,Abhijit Banerjee,2903425026.0,19829.0,abhijit banerjee,,2.0,2.0,30.0,2018-12-11
346,Giovanni L. Violante,950463456.0,14131.0,giovanni l violante,20089843.0,193.0,105.0,7228.0,2016-06-24
347,Xiaohong Chen,2655322273.0,17878.0,xiaohong chen,,12.0,12.0,166.0,2017-06-30
348,C. R. Bean,2632055996.0,20533.0,c r bean,,2.0,2.0,0.0,2017-06-30
349,David Dorn,2053462145.0,18392.0,david dorn,32389192.0,12.0,12.0,82.0,2016-06-24
350,Daniel Garrett,2064345361.0,18275.0,daniel garrett,168719708.0,16.0,16.0,37.0,2016-06-24
351,D. Canning,3164575826.0,20512.0,d canning,5388228.0,2.0,2.0,2.0,2021-06-07
353,Mirko Wiederholt,2094347445.0,16293.0,mirko wiederholt,205092303.0,49.0,34.0,1052.0,2016-06-24
354,Philipp Kircher,2291462201.0,19919.0,philipp kircher,8204097.0,2.0,2.0,48.0,2016-06-24
355,Guillermo Ordonez,2182932939.0,20345.0,guillermo ordonez,,2.0,2.0,4.0,2016-06-24
356,H. Shin,2697338853.0,20128.0,h shin,2802905097.0,3.0,3.0,0.0,2017-06-30
357,M. J. Keen,2913502386.0,18563.0,m j keen,901543202.0,4.0,4.0,48.0,2019-02-21
358,Gino Gancia,1944277062.0,15868.0,gino gancia,166337079.0,96.0,46.0,1047.0,2016-06-24
359,Timo Boppart,2656240613.0,16646.0,timo boppart,161593684.0,48.0,25.0,295.0,2017-06-30
360,Rachel Griffith,2155660295.0,13419.0,rachel griffith,28407311.0,339.0,258.0,15278.0,2016-06-24
361,Olivier Tercieux,1724808014.0,16421.0,olivier tercieux,57995698.0,84.0,43.0,467.0,2016-06-24
362,Ruben Enikolopov,1546412119.0,15597.0,ruben enikolopov,116555385.0,91.0,53.0,1708.0,2016-06-24
363,Syngjoo Choi,2107831275.0,16010.0,syngjoo choi,139264467.0,77.0,53.0,1136.0,2016-06-24
365,Gharad Bryan,2963417100.0,20369.0,gharad bryan,32971472.0,2.0,2.0,3.0,2019-07-30
366,Michael Callen,1988077927.0,16462.0,michael callen,909854389.0,60.0,47.0,872.0,2016-06-24
367,Miklós Koren,2420777612.0,15676.0,miklos koren,198945027.0,73.0,48.0,1394.0,2016-06-24
370,Matthew Elliott,2484236477.0,19239.0,matthew elliott,,5.0,5.0,10.0,2016-08-23
371,Marco Battaglini,2119038958.0,14970.0,marco battaglini,205783295.0,143.0,70.0,2360.0,2016-06-24
372,Los Angeles,2507986835.0,20128.0,los angeles,,3.0,3.0,0.0,2016-09-16
373,Stephan Lauermann,2736868466.0,17291.0,stephan lauermann,135140700.0,40.0,25.0,188.0,2017-07-31
374,Nicolas Coeurdacier,305399959.0,15918.0,nicolas coeurdacier,205092303.0,76.0,40.0,1497.0,2016-06-24
376,Gita Gopinath,1907944430.0,14653.0,gita gopinath,136199984.0,136.0,72.0,3724.0,2016-06-24
377,Peter Kondor,1215402516.0,19245.0,peter kondor,,2.0,2.0,33.0,2016-06-24
378,Benjamin Moll,2143422909.0,19473.0,moll benjamin,,2.0,1.0,18.0,2016-06-24
379,Simon Lee,2777816603.0,17899.0,simon lee,183623424.0,15.0,15.0,193.0,2018-01-05
380,Monica Martinez-Bravo,2026960177.0,17314.0,monica martinezbravo,30588936.0,33.0,20.0,223.0,2016-06-24
384,Alfred Galichon,3210015407.0,20533.0,alfred galichon,,2.0,2.0,0.0,2021-11-08
386,Hélène Rey,2231693846.0,13813.0,helene rey,61544103.0,196.0,119.0,7151.0,2016-06-24
387,Navin Kartik,1362851725.0,15780.0,navin kartik,78577930.0,66.0,45.0,1852.0,2016-06-24
